variable_name,standardized_title,standardized_label,wave,file,codebook_file,block,question_label,question_text,item_text,question_type,dtype_observed,rows,nonempty_n,valid_n,missing_pct,unique_valid_values,example_values_raw,example_values_decoded,top_value_counts,value_labels,codebook_comment,display_skip_logic,migration_family
w14_N_q89ax99_L2,Migration Family Member Reasons (One Move) (Loop 2),migr_fam_membr_reasn_one_move99_loop2,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 2",Migration Family Member Reasons (One Move) (Loop 2),Why did he/she move away? [multiple choice],RA,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax9_L2,Migration Family Member Reasons (One Move) (Loop 2),migr_fam_membr_reasn_one_move9_loop2,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 2",Migration Family Member Reasons (One Move) (Loop 2),Why did he/she move away? [multiple choice],Unreliable harvest,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax10_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move10_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Crop failure,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax11_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move11_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Loss of animals,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax12_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move12_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Lack of own property (land or house),Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax13_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move13_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Better living standard,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax14_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move14_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Other economic push factor:,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax14_txt_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move14_txt_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Other economic push factor:,Open Text Box,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax15_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move15_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],No family or relatives in present location,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax16_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move16_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],(Past/current) discrimination in present location,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax17_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move17_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Insecurity in present location (physical &/or sexual danger),Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax18_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move18_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Inadequate health care in present location,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax19_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move19_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],No school in present location,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax1_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move1_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Riverbank erosion,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax20_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move20_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Inadequate infrastructure (e.g. roads),Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax21_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move21_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],For marriage,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax22_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move22_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Growth of family (e.g. more children),Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
w14_N_q89ax23_L3,Migration Family Member Reasons (One Move) (Loop 3),migr_fam_membr_reasn_one_move23_loop3,w14_N,bemp_w14_N.csv,bemp_w14_N_codebook.csv,"Migrant History - Spouse, Child, Sibling - Loop 3",Migration Family Member Reasons (One Move) (Loop 3),Why did he/she move away? [multiple choice],Education,Multiple Choice,undetermined (no valid values),2232,2232,0,100.0,0,[],[],{},"{""0"": ""Not Selected"", ""1"": ""Selected"", ""-55"": ""Missing by panel wave drop-out"", ""-66"": ""Missing due to migrant status (actual survey contained in M-survey)""}","Whether this question refers to the respondent's spouse, child, or sibling is stored in the \hyperlink{TreatmentVariables}{Treatment Variables}.",If w14_N_q86_txt [Migration Family Member Frequency] > 0 | If w14_N_q86_txt [Migration Family Member Frequency] = 1 |,reason for moving/return
